"concept_code_1","vocabulary_id_1","concept_name_1","concept_class_id_1","relationship_id","concept_code_2","vocabulary_id_2","concept_name_2","concept_class_id_2","valid_start_date","valid_end_date","mapping_note"
"kidney_parenchyma@3845@2","NAACCR","G2: Nucleoli conspicuous and eosinophilic at 400x magnification, visible but not prominent at 100x magnification","NAACCR Value","maps to","Grade-2","Cancer Modifier","Grade 2 tumor","Staging/Grading","2022-08-28","2099-12-31","concept granularity lost"
"kidney_parenchyma@3845@3","NAACCR","G3: Nucleoli conspicuous and eosinophilic at 100x magnification","NAACCR Value","maps to","Grade-3","Cancer Modifier","Grade 3 tumor","Staging/Grading","2022-08-28","2099-12-31","concept granularity lost"
"kidney_parenchyma@3845@4","NAACCR","G4: Marked nuclear pleomorphism and/or multinucleate giant cells and/or rhabdoid and/or sarcomatoid differentiation","NAACCR Value","maps to","Grade-4","Cancer Modifier","Grade 4 tumor","Staging/Grading","2022-08-28","2099-12-31","concept granularity lost"
"kidney_parenchyma@3845@9","NAACCR","Grade cannot be assessed (GX); Unknown","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"kidney_parenchyma@3845@A","NAACCR","Well differentiated","NAACCR Value","maps to","OMOP4997837","Cancer Modifier","Grade 1: Well differentiated","Histopattern","2022-08-28","2099-12-31",""
"kidney_parenchyma@3845@B","NAACCR","Moderately differentiated","NAACCR Value","maps to","OMOP5000306","Cancer Modifier","Grade 2: Moderately differentiated","Histopattern","2022-08-28","2099-12-31",""
"kidney_parenchyma@3845@C","NAACCR","Poorly differentiated","NAACCR Value","maps to","OMOP4999343","Cancer Modifier","Grade 3: Poorly differentiated","Histopattern","2022-08-28","2099-12-31",""
"kidney_parenchyma@3845@D","NAACCR","Undifferentiated, anaplastic","NAACCR Value","maps to","OMOP4999415","Cancer Modifier","Grade 4: Undifferentiated","Histopattern","2022-08-28","2099-12-31",""
"kidney_renal_pelvis@3845@1","NAACCR","G1: Well differentiated","NAACCR Value","maps to","OMOP4997837","Cancer Modifier","Grade 1: Well differentiated","Histopattern","2022-08-28","2099-12-31",""
"kidney_renal_pelvis@3845@2","NAACCR","G2: Moderately differentiated","NAACCR Value","maps to","OMOP5000306","Cancer Modifier","Grade 2: Moderately differentiated","Histopattern","2022-08-28","2099-12-31","concept granularity lost"
"kidney_renal_pelvis@3845@3","NAACCR","G3: Poorly differentiated","NAACCR Value","maps to","OMOP4999343","Cancer Modifier","Grade 3: Poorly differentiated","Histopattern","2022-08-28","2099-12-31",""
"kidney_renal_pelvis@3845@9","NAACCR","Grade cannot be assessed (GX); Unknown","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"kidney_renal_pelvis@3845@H","NAACCR","HG: High-grade","NAACCR Value","maps to","Grade-H","Cancer Modifier","High grade tumor","Staging/Grading","2022-08-28","2099-12-31",""
"kidney_renal_pelvis@3845@L","NAACCR","LG: Low-grade","NAACCR Value","maps to","Grade-L","Cancer Modifier","Low grade tumor","Staging/Grading","2022-08-28","2099-12-31",""
"lacrimal_gland@3845@1","NAACCR","G1: Well differentiated","NAACCR Value","maps to","OMOP4997837","Cancer Modifier","Grade 1: Well differentiated","Histopattern","2022-08-28","2099-12-31",""
"lacrimal_gland@3845@2","NAACCR","G2: Moderately differentiated: includes adenoid cystic carcinoma without basaloid (solid) pattern","NAACCR Value","maps to","OMOP5000306","Cancer Modifier","Grade 2: Moderately differentiated","Histopattern","2022-08-28","2099-12-31","concept granularity lost"
"lacrimal_gland@3845@3","NAACCR","G3: Poorly differentiated: includes adenoid cystic carcinoma with basaloid (solid) pattern","NAACCR Value","maps to","OMOP4999343","Cancer Modifier","Grade 3: Poorly differentiated","Histopattern","2022-08-28","2099-12-31","concept granularity lost"
"lacrimal_gland@3845@9","NAACCR","Grade cannot be assessed (GX); Unknown","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"lacrimal_gland@3845@A","NAACCR","Well differentiated","NAACCR Value","maps to","OMOP4997837","Cancer Modifier","Grade 1: Well differentiated","Histopattern","2022-08-28","2099-12-31",""
"lacrimal_gland@3845@B","NAACCR","Moderately differentiated","NAACCR Value","maps to","OMOP5000306","Cancer Modifier","Grade 2: Moderately differentiated","Histopattern","2022-08-28","2099-12-31",""
"lacrimal_gland@3845@C","NAACCR","Poorly differentiated","NAACCR Value","maps to","OMOP4999343","Cancer Modifier","Grade 3: Poorly differentiated","Histopattern","2022-08-28","2099-12-31",""
"lacrimal_gland@3845@D","NAACCR","Undifferentiated, anaplastic","NAACCR Value","maps to","OMOP4999415","Cancer Modifier","Grade 4: Undifferentiated","Histopattern","2022-08-28","2099-12-31",""
"lacrimal_sac@3845@9","NAACCR","Grade cannot be assessed; Unknown","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"lacrimal_sac@3845@A","NAACCR","Well differentiated","NAACCR Value","maps to","OMOP4997837","Cancer Modifier","Grade 1: Well differentiated","Histopattern","2022-08-28","2099-12-31",""
"lacrimal_sac@3845@B","NAACCR","Moderately differentiated","NAACCR Value","maps to","OMOP5000306","Cancer Modifier","Grade 2: Moderately differentiated","Histopattern","2022-08-28","2099-12-31",""
"lacrimal_sac@3845@C","NAACCR","Poorly differentiated","NAACCR Value","maps to","OMOP4999343","Cancer Modifier","Grade 3: Poorly differentiated","Histopattern","2022-08-28","2099-12-31",""
"lacrimal_sac@3845@D","NAACCR","Undifferentiated, anaplastic","NAACCR Value","maps to","OMOP4999415","Cancer Modifier","Grade 4: Undifferentiated","Histopattern","2022-08-28","2099-12-31",""
"larynx_glottic@3845@1","NAACCR","G1: Well differentiated","NAACCR Value","maps to","OMOP4997837","Cancer Modifier","Grade 1: Well differentiated","Histopattern","2022-08-28","2099-12-31",""
"larynx_glottic@3845@2","NAACCR","G2: Moderately differentiated","NAACCR Value","maps to","OMOP5000306","Cancer Modifier","Grade 2: Moderately differentiated","Histopattern","2022-08-28","2099-12-31","concept granularity lost"
"larynx_glottic@3845@3","NAACCR","G3: Poorly differentiated","NAACCR Value","maps to","OMOP4999343","Cancer Modifier","Grade 3: Poorly differentiated","Histopattern","2022-08-28","2099-12-31",""
"larynx_glottic@3845@9","NAACCR","Grade cannot be assessed (GX); Unknown","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"larynx_other@3845@1","NAACCR","G1: Well differentiated","NAACCR Value","maps to","OMOP4997837","Cancer Modifier","Grade 1: Well differentiated","Histopattern","2022-08-28","2099-12-31",""
"larynx_other@3845@2","NAACCR","G2: Moderately differentiated","NAACCR Value","maps to","OMOP5000306","Cancer Modifier","Grade 2: Moderately differentiated","Histopattern","2022-08-28","2099-12-31","concept granularity lost"
"larynx_other@3845@3","NAACCR","G3: Poorly differentiated","NAACCR Value","maps to","OMOP4999343","Cancer Modifier","Grade 3: Poorly differentiated","Histopattern","2022-08-28","2099-12-31",""
"larynx_other@3845@9","NAACCR","Grade cannot be assessed (GX); Unknown","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"larynx_subglottic@3845@1","NAACCR","G1: Well differentiated","NAACCR Value","maps to","OMOP4997837","Cancer Modifier","Grade 1: Well differentiated","Histopattern","2022-08-28","2099-12-31",""
"larynx_subglottic@3845@2","NAACCR","G2: Moderately differentiated","NAACCR Value","maps to","OMOP5000306","Cancer Modifier","Grade 2: Moderately differentiated","Histopattern","2022-08-28","2099-12-31","concept granularity lost"
"larynx_subglottic@3845@3","NAACCR","G3: Poorly differentiated","NAACCR Value","maps to","OMOP4999343","Cancer Modifier","Grade 3: Poorly differentiated","Histopattern","2022-08-28","2099-12-31",""
"larynx_subglottic@3845@9","NAACCR","Grade cannot be assessed (GX); Unknown","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"larynx_supraglottic@3845@1","NAACCR","G1: Well differentiated","NAACCR Value","maps to","OMOP4997837","Cancer Modifier","Grade 1: Well differentiated","Histopattern","2022-08-28","2099-12-31",""
"larynx_supraglottic@3845@2","NAACCR","G2: Moderately differentiated","NAACCR Value","maps to","OMOP5000306","Cancer Modifier","Grade 2: Moderately differentiated","Histopattern","2022-08-28","2099-12-31","concept granularity lost"
"larynx_supraglottic@3845@3","NAACCR","G3: Poorly differentiated","NAACCR Value","maps to","OMOP4999343","Cancer Modifier","Grade 3: Poorly differentiated","Histopattern","2022-08-28","2099-12-31",""
"larynx_supraglottic@3845@9","NAACCR","Grade cannot be assessed (GX); Unknown","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"lip@3845@1","NAACCR","G1: Well differentiated","NAACCR Value","maps to","OMOP4997837","Cancer Modifier","Grade 1: Well differentiated","Histopattern","2022-08-28","2099-12-31",""
"lip@3845@2","NAACCR","G2: Moderately differentiated","NAACCR Value","maps to","OMOP5000306","Cancer Modifier","Grade 2: Moderately differentiated","Histopattern","2022-08-28","2099-12-31","concept granularity lost"
"lip@3845@3","NAACCR","G3: Poorly differentiated","NAACCR Value","maps to","OMOP4999343","Cancer Modifier","Grade 3: Poorly differentiated","Histopattern","2022-08-28","2099-12-31",""
"lip@3845@9","NAACCR","Grade cannot be assessed (GX); Unknown","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"liver@3845@1","NAACCR","G1: Well differentiated","NAACCR Value","maps to","OMOP4997837","Cancer Modifier","Grade 1: Well differentiated","Histopattern","2022-08-28","2099-12-31",""
"liver@3845@2","NAACCR","G2: Moderately differentiated","NAACCR Value","maps to","OMOP5000306","Cancer Modifier","Grade 2: Moderately differentiated","Histopattern","2022-08-28","2099-12-31","concept granularity lost"
"liver@3845@3","NAACCR","G3: Poorly differentiated","NAACCR Value","maps to","OMOP4999343","Cancer Modifier","Grade 3: Poorly differentiated","Histopattern","2022-08-28","2099-12-31",""
"liver@3845@4","NAACCR","G4: Undifferentiated","NAACCR Value","maps to","OMOP4999415","Cancer Modifier","Grade 4: Undifferentiated","Histopattern","2022-08-28","2099-12-31",""
"liver@3845@9","NAACCR","Grade cannot be assessed (GX); Unknown |Not applicable","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"lung@3845@1","NAACCR","G1: Well differentiated","NAACCR Value","maps to","OMOP4997837","Cancer Modifier","Grade 1: Well differentiated","Histopattern","2022-08-28","2099-12-31",""
"lung@3845@2","NAACCR","G2: Moderately differentiated","NAACCR Value","maps to","OMOP5000306","Cancer Modifier","Grade 2: Moderately differentiated","Histopattern","2022-08-28","2099-12-31","concept granularity lost"
"lung@3845@3","NAACCR","G3: Poorly differentiated","NAACCR Value","maps to","OMOP4999343","Cancer Modifier","Grade 3: Poorly differentiated","Histopattern","2022-08-28","2099-12-31",""
"lung@3845@4","NAACCR","G4: Undifferentiated","NAACCR Value","maps to","OMOP4999415","Cancer Modifier","Grade 4: Undifferentiated","Histopattern","2022-08-28","2099-12-31",""
"lung@3845@9","NAACCR","Grade cannot be assessed (GX); Unknown |Not applicable","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"lymphoma@3845@8","NAACCR","Not applicable","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"lymphoma_cll_sll@3845@8","NAACCR","Not applicable","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"lymphoma_ocular_adnexa@3845@9","NAACCR","Grade cannot be assessed (GX); Unknown |Not a follicular histology (9690/3, 9691/3, 9695/3, 9698/3)","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"major_salivary_glands@3845@9","NAACCR","Grade cannot be assessed; Unknown","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"major_salivary_glands@3845@A","NAACCR","Well differentiated","NAACCR Value","maps to","OMOP4997837","Cancer Modifier","Grade 1: Well differentiated","Histopattern","2022-08-28","2099-12-31",""
"major_salivary_glands@3845@B","NAACCR","Moderately differentiated","NAACCR Value","maps to","OMOP5000306","Cancer Modifier","Grade 2: Moderately differentiated","Histopattern","2022-08-28","2099-12-31",""
"major_salivary_glands@3845@C","NAACCR","Poorly differentiated","NAACCR Value","maps to","OMOP4999343","Cancer Modifier","Grade 3: Poorly differentiated","Histopattern","2022-08-28","2099-12-31",""
"major_salivary_glands@3845@D","NAACCR","Undifferentiated, anaplastic","NAACCR Value","maps to","OMOP4999415","Cancer Modifier","Grade 4: Undifferentiated","Histopattern","2022-08-28","2099-12-31",""
"maxillary_sinus@3845@1","NAACCR","G1: Well differentiated","NAACCR Value","maps to","OMOP4997837","Cancer Modifier","Grade 1: Well differentiated","Histopattern","2022-08-28","2099-12-31",""
"maxillary_sinus@3845@2","NAACCR","G2: Moderately differentiated","NAACCR Value","maps to","OMOP5000306","Cancer Modifier","Grade 2: Moderately differentiated","Histopattern","2022-08-28","2099-12-31","concept granularity lost"
"maxillary_sinus@3845@3","NAACCR","G3: Poorly differentiated","NAACCR Value","maps to","OMOP4999343","Cancer Modifier","Grade 3: Poorly differentiated","Histopattern","2022-08-28","2099-12-31",""
"maxillary_sinus@3845@9","NAACCR","Grade cannot be assessed (GX); Unknown","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"melanoma_choroid_ciliary_body@3845@1","NAACCR","G1: Spindle cell melanoma (>90% spindle cells)","NAACCR Value","maps to","Grade-1","Cancer Modifier","Grade 1 tumor","Staging/Grading","2022-08-28","2099-12-31","concept granularity lost"
"melanoma_choroid_ciliary_body@3845@2","NAACCR","G2: Mixed cell melanoma (>10% epithelioid cells and <90% spindle cells)","NAACCR Value","maps to","Grade-2","Cancer Modifier","Grade 2 tumor","Staging/Grading","2022-08-28","2099-12-31","concept granularity lost"
"melanoma_choroid_ciliary_body@3845@3","NAACCR","G3: Epithelioid cell melanoma (>90% epithelioid cells)","NAACCR Value","maps to","Grade-3","Cancer Modifier","Grade 3 tumor","Staging/Grading","2022-08-28","2099-12-31","concept granularity lost"
"melanoma_choroid_ciliary_body@3845@9","NAACCR","Grade cannot be assessed (GX); Unknown","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"melanoma_choroid_ciliary_body@3845@A","NAACCR","Well differentiated","NAACCR Value","maps to","OMOP4997837","Cancer Modifier","Grade 1: Well differentiated","Histopattern","2022-08-28","2099-12-31",""
"melanoma_choroid_ciliary_body@3845@B","NAACCR","Moderately differentiated","NAACCR Value","maps to","OMOP5000306","Cancer Modifier","Grade 2: Moderately differentiated","Histopattern","2022-08-28","2099-12-31",""
"melanoma_choroid_ciliary_body@3845@C","NAACCR","Poorly differentiated","NAACCR Value","maps to","OMOP4999343","Cancer Modifier","Grade 3: Poorly differentiated","Histopattern","2022-08-28","2099-12-31",""
"melanoma_choroid_ciliary_body@3845@D","NAACCR","Undifferentiated, anaplastic","NAACCR Value","maps to","OMOP4999415","Cancer Modifier","Grade 4: Undifferentiated","Histopattern","2022-08-28","2099-12-31",""
"melanoma_conjunctiva@3845@9","NAACCR","Grade cannot be assessed; Unknown","NAACCR Value","maps to","No matching concept","Cancer Modifier","No matching concept","Undefined","2022-08-28","2099-12-31",""
"melanoma_conjunctiva@3845@A","NAACCR","Well differentiated","NAACCR Value","maps to","OMOP4997837","Cancer Modifier","Grade 1: Well differentiated","Histopattern","2022-08-28","2099-12-31",""
