mapping notes,item_number,section,naaccr_variable_code,naaccr_variable_name,Cancer Modifier Mapping,Map Measurement? (assumes Value) ,Maps To,new_concept,Athena URL,Already Done/,naaccr_variable_domain,concept_class_id,naaccr_variable_standard_concept,naaccr_item_start_date,naaccr_item_end_date,naaccr_item_400_parent,naaccr_item_522_parent,naaccr_variable_date,naaccr_variable_parent,naaccr_value_code,naaccr_value_name,naaccr_variable_domain-2,concept_class_id-2,naaccr_value_standard_concept
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,1635587,,https://athena.ohdsi.org/search-terms/terms/1635587,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,adrenal_gland@3845@H,HG: High grade (>20 mitosis per 50 HPF),Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,1634085,,https://athena.ohdsi.org/search-terms/terms/1634085,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,adrenal_gland@3845@L,LG: Low grade (≤20 mitoses per 50 HPF),Meas Value,NAACCR Value,S
the horrible 'or',3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,?,,?,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,adrenal_gland@3845@M,TP53 or CTNNB Mutation,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,ampulla_vater@3845@1,G1: Well differentiated,Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,ampulla_vater@3845@2,G2: Moderately differentiated,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,ampulla_vater@3845@3,G3: Poorly differentiated,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,ampulla_vater@3845@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,anus@3845@1,G1: Well differentiated (low grade),Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,anus@3845@2,G2: Moderately differentiated (low grade),Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,anus@3845@3,G3: Poorly differentiated (high grade),Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36769737,,https://athena.ohdsi.org/search-terms/terms/36769737,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,anus@3845@4,G4: Undifferentiated (high grade),Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,anus@3845@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,1635587,,https://athena.ohdsi.org/search-terms/terms/1635587,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,anus@3845@H,"Stated as """"high grade"""" NOS",Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,1634085,,https://athena.ohdsi.org/search-terms/terms/1634085,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,anus@3845@L,"Stated as """"low grade"""" NOS",Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,appendix@3845@1,G1: Well differentiated,Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,appendix@3845@2,G2: Moderately differentiated,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,appendix@3845@3,G3: Poorly differentiated,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,appendix@3845@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bile_ducts_distal@3845@1,G1: Well differentiated,Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bile_ducts_distal@3845@2,G2: Moderately differentiated,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bile_ducts_distal@3845@3,G3: Poorly differentiated,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bile_ducts_distal@3845@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bile_ducts_intrahepat@3845@1,G1: Well differentiated,Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bile_ducts_intrahepat@3845@2,G2: Moderately differentiated,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bile_ducts_intrahepat@3845@3,G3: Poorly differentiated,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bile_ducts_intrahepat@3845@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bile_ducts_perihilar@3845@1,G1: Well differentiated,Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bile_ducts_perihilar@3845@2,G2: Moderately differentiated,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bile_ducts_perihilar@3845@3,G3: Poorly differentiated,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bile_ducts_perihilar@3845@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,biliary_other@3845@9,Grade cannot be assessed; Unknown,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,biliary_other@3845@A,Well differentiated,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,biliary_other@3845@B,Moderately differentiated,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,biliary_other@3845@C,Poorly differentiated,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36769737,,https://athena.ohdsi.org/search-terms/terms/36769737,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,biliary_other@3845@D,"Undifferentiated, anaplastic",Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bladder@3845@1,G1: Well differentiated,Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bladder@3845@2,G2: Moderately differentiated,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bladder@3845@3,G3: Poorly differentiated,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bladder@3845@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,1635587,,https://athena.ohdsi.org/search-terms/terms/1635587,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bladder@3845@H,HG: High-grade,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,1634085,,https://athena.ohdsi.org/search-terms/terms/1634085,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bladder@3845@L,LG: Low-grade,Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bone_appendicular_skeleton@3845@1,"G1: Well differentiated, low grade",Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bone_appendicular_skeleton@3845@2,"G2: Moderately differentiated, high grade",Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bone_appendicular_skeleton@3845@3,"G3: Poorly differentiated, high grade",Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bone_appendicular_skeleton@3845@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,1635587,,https://athena.ohdsi.org/search-terms/terms/1635587,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bone_appendicular_skeleton@3845@H,"Stated as """"high grade"""" only",Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bone_pelvis@3845@1,"G1: Well differentiated, low grade",Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bone_pelvis@3845@2,"G2: Moderately differentiated, high grade",Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bone_pelvis@3845@3,"G3: Poorly differentiated, high grade",Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bone_pelvis@3845@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,1635587,,https://athena.ohdsi.org/search-terms/terms/1635587,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bone_pelvis@3845@H,"Stated as """"high grade"""" only",Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36768162,,https://athena.ohdsi.org/search-terms/terms/36768162,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bone_spine@3845@1,"G1: Well differentiated, low grade",Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36770626,,https://athena.ohdsi.org/search-terms/terms/36770626,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bone_spine@3845@2,"G2: Moderately differentiated, high grade",Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,36769666,,https://athena.ohdsi.org/search-terms/terms/36769666,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bone_spine@3845@3,"G3: Poorly differentiated, high grade",Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bone_spine@3845@9,Grade cannot be assessed (GX); Unknown,Meas Value,NAACCR Value,S
,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,1635587,,https://athena.ohdsi.org/search-terms/terms/1635587,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,bone_spine@3845@H,"Stated as """"high grade"""" only",Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,1634371,,https://athena.ohdsi.org/search-terms/terms/1634371,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,brain@3845@1,WHO Grade I : Circumscribed tumors of low proliferative potential associated with the possibility of cure following resection,Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,1634752,,https://athena.ohdsi.org/search-terms/terms/1634752,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,brain@3845@2,WHO Grade II: Infiltrative tumors with low proliferative potential with increased risk of recurrence,Meas Value,NAACCR Value,S
concept granularity lost,3845,Stage/Prognostic Factors,3845,Grade Post Therapy,Cancer Modifier: Grade?,,1633749,,https://athena.ohdsi.org/search-terms/terms/1633749,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,brain@3845@3,"WHO Grade III: Tumors with histologic evidence of malignancy, including nuclear atypia and mitotic activity, associated with an aggressive clinical course",Meas Value,NAACCR Value,S
